PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
1238_01,Europa,False,A869,55 Cancri e,18.0,False,830.2,830.2,830.2,830.2,830.2,Guest 1238,0
1239_01,Earth,False,A86,TRAPPIST-1e,27.0,True,486.2,486.2,486.2,486.2,486.2,Guest 1239,0
1240_01,Europa,True,E807,55 Cancri e,32.0,False,1123.3,1123.3,1123.3,1123.3,1123.3,Guest 1240,0
1241_01,Europa,False,D351,TRAPPIST-1e,35.0,False,169.1,169.1,169.1,169.1,169.1,Guest 1241,0
1242_01,Earth,False,G37,55 Cancri e,28.0,True,66.3,66.3,66.3,66.3,66.3,Guest 1242,0
1243_01,Earth,True,B698,55 Cancri e,29.0,True,91.1,91.1,91.1,91.1,91.1,Guest 1243,1
1244_01,Earth,True,E812,TRAPPIST-1e,41.0,False,37.4,37.4,37.4,37.4,37.4,Guest 1244,0
1245_01,Europa,False,A237,PSO J318.5-22,25.0,True,631.0,631.0,631.0,631.0,631.0,Guest 1245,0
1246_01,Europa,True,D678,TRAPPIST-1e,23.0,False,1223.9,1223.9,1223.9,1223.9,1223.9,Guest 1246,0
1247_01,Europa,False,G649,55 Cancri e,25.0,True,1696.7,1696.7,1696.7,1696.7,1696.7,Guest 1247,0
1248_01,Earth,True,B557,55 Cancri e,24.0,True,962.9,962.9,962.9,962.9,962.9,Guest 1248,0
1249_01,Europa,False,E891,TRAPPIST-1e,31.0,False,930.5,930.5,930.5,930.5,930.5,Guest 1249,0
1250_01,Europa,False,E737,TRAPPIST-1e,27.0,False,372.0,372.0,372.0,372.0,372.0,Guest 1250,0
1251_01,Mars,False,D547,PSO J318.5-22,25.0,True,1040.3,1040.3,1040.3,1040.3,1040.3,Guest 1251,0
1252_01,Earth,True,G973,TRAPPIST-1e,46.0,True,55.0,55.0,55.0,55.0,55.0,Guest 1252,1
1253_01,Earth,False,B28,55 Cancri e,33.0,False,2273.7,2273.7,2273.7,2273.7,2273.7,Guest 1253,0
1254_01,Europa,False,D644,TRAPPIST-1e,26.0,False,1060.5,1060.5,1060.5,1060.5,1060.5,Guest 1254,0
1255_01,Mars,False,E673,55 Cancri e,44.0,True,1773.5,1773.5,1773.5,1773.5,1773.5,Guest 1255,0
1256_01,Earth,True,F675,55 Cancri e,23.0,True,460.3,460.3,460.3,460.3,460.3,Guest 1256,0
1257_01,Europa,False,E782,PSO J318.5-22,30.0,True,411.8,411.8,411.8,411.8,411.8,Guest 1257,0
1258_01,Mars,True,B497,PSO J318.5-22,29.0,False,77.5,77.5,77.5,77.5,77.5,Guest 1258,0
1259_01,Mars,False,B139,TRAPPIST-1e,23.0,False,241.8,241.8,241.8,241.8,241.8,Guest 1259,0
1260_01,Earth,True,D638,55 Cancri e,25.0,True,318.3,318.3,318.3,318.3,318.3,Guest 1260,1
1261_01,Mars,False,C81,PSO J318.5-22,31.0,True,1549.8,1549.8,1549.8,1549.8,1549.8,Guest 1261,0
1262_01,Mars,False,G849,55 Cancri e,13.0,False,831.6,831.6,831.6,831.6,831.6,Guest 1262,0
1263_01,Earth,False,G715,TRAPPIST-1e,25.0,False,36.3,36.3,36.3,36.3,36.3,Guest 1263,0
1264_01,Europa,False,E112,55 Cancri e,32.0,True,1742.0,1742.0,1742.0,1742.0,1742.0,Guest 1264,0
1265_01,Mars,True,A708,TRAPPIST-1e,33.0,True,262.5,262.5,262.5,262.5,262.5,Guest 1265,0
1266_01,Earth,True,G213,55 Cancri e,33.0,False,44.7,44.7,44.7,44.7,44.7,Guest 1266,1
1267_01,Earth,True,B791,TRAPPIST-1e,57.0,False,511.8,511.8,511.8,511.8,511.8,Guest 1267,0
1268_01,Earth,False,G41,55 Cancri e,37.0,True,143.1,143.1,143.1,143.1,143.1,Guest 1268,0
1269_01,Europa,True,D21,PSO J318.5-22,28.0,True,133.5,133.5,133.5,133.5,133.5,Guest 1269,0
1270_01,Europa,False,G382,TRAPPIST-1e,28.0,False,430.1,430.1,430.1,430.1,430.1,Guest 1270,0
1271_01,Europa,False,A425,PSO J318.5-22,30.0,True,1630.2,1630.2,1630.2,1630.2,1630.2,Guest 1271,0
1272_01,Mars,True,C403,PSO J318.5-22,35.0,False,379.4,379.4,379.4,379.4,379.4,Guest 1272,0
1273_01,Europa,True,G5,PSO J318.5-22,26.0,False,749.8,749.8,749.8,749.8,749.8,Guest 1273,0
1274_01,Earth,True,A0,PSO J318.5-22,47.0,True,1000.0,1000.0,1000.0,1000.0,1000.0,Guest 1274,0
1275_01,Mars,True,B466,TRAPPIST-1e,17.0,True,400.8,400.8,400.8,400.8,400.8,Guest 1275,0
1276_01,Mars,False,E683,PSO J318.5-22,37.0,False,930.7,930.7,930.7,930.7,930.7,Guest 1276,0
1277_01,Mars,True,B960,PSO J318.5-22,35.0,True,434.7,434.7,434.7,434.7,434.7,Guest 1277,0
1278_01,Mars,True,F790,55 Cancri e,16.0,True,106.0,106.0,106.0,106.0,106.0,Guest 1278,0
1279_01,Europa,False,C327,55 Cancri e,37.0,True,327.8,327.8,327.8,327.8,327.8,Guest 1279,0
1280_01,Europa,False,E467,55 Cancri e,36.0,False,23.4,23.4,23.4,23.4,23.4,Guest 1280,0
1281_01,Europa,True,B735,PSO J318.5-22,22.0,False,885.2,885.2,885.2,885.2,885.2,Guest 1281,0
1282_01,Earth,True,F337,TRAPPIST-1e,56.0,False,234.5,234.5,234.5,234.5,234.5,Guest 1282,0
1283_01,Europa,True,G601,55 Cancri e,38.0,True,1613.0,1613.0,1613.0,1613.0,1613.0,Guest 1283,0
1284_01,Europa,True,F399,TRAPPIST-1e,26.0,True,1629.1,1629.1,1629.1,1629.1,1629.1,Guest 1284,0
1285_01,Europa,False,G731,55 Cancri e,24.0,True,425.4,425.4,425.4,425.4,425.4,Guest 1285,0
1286_01,Mars,True,E366,55 Cancri e,21.0,False,806.4,806.4,806.4,806.4,806.4,Guest 1286,0
1287_01,Earth,False,C110,55 Cancri e,33.0,False,1473.0,1473.0,1473.0,1473.0,1473.0,Guest 1287,0
1288_01,Europa,True,C452,55 Cancri e,30.0,True,245.1,245.1,245.1,245.1,245.1,Guest 1288,0
1289_01,Earth,False,D445,PSO J318.5-22,13.0,False,292.3,292.3,292.3,292.3,292.3,Guest 1289,0
1290_01,Mars,True,B560,TRAPPIST-1e,18.0,True,294.4,294.4,294.4,294.4,294.4,Guest 1290,0
1291_01,Mars,True,F297,PSO J318.5-22,21.0,False,1486.6,1486.6,1486.6,1486.6,1486.6,Guest 1291,0
1292_01,Europa,True,D327,TRAPPIST-1e,25.0,False,1082.1,1082.1,1082.1,1082.1,1082.1,Guest 1292,0
1293_01,Earth,False,G790,PSO J318.5-22,25.0,False,1073.8,1073.8,1073.8,1073.8,1073.8,Guest 1293,0
1294_01,Europa,True,D768,TRAPPIST-1e,22.0,True,758.1,758.1,758.1,758.1,758.1,Guest 1294,0
1295_01,Earth,False,B38,PSO J318.5-22,37.0,True,66.2,66.2,66.2,66.2,66.2,Guest 1295,0
1296_01,Mars,False,E495,TRAPPIST-1e,40.0,True,255.4,255.4,255.4,255.4,255.4,Guest 1296,0
1297_01,Earth,False,B772,55 Cancri e,30.0,False,3916.2,3916.2,3916.2,3916.2,3916.2,Guest 1297,0
1298_01,Earth,True,C58,TRAPPIST-1e,4.0,True,2469.1,2469.1,2469.1,2469.1,2469.1,Guest 1298,0
1299_01,Earth,False,C457,55 Cancri e,28.0,True,584.6,584.6,584.6,584.6,584.6,Guest 1299,0
1300_01,Europa,True,G189,TRAPPIST-1e,36.0,False,275.7,275.7,275.7,275.7,275.7,Guest 1300,0
1301_01,Mars,True,D543,TRAPPIST-1e,29.0,False,1023.5,1023.5,1023.5,1023.5,1023.5,Guest 1301,0
1302_01,Europa,True,G402,TRAPPIST-1e,33.0,False,47.3,47.3,47.3,47.3,47.3,Guest 1302,0
1303_01,Earth,False,C633,55 Cancri e,31.0,True,583.1,583.1,583.1,583.1,583.1,Guest 1303,0
1304_01,Earth,False,G632,TRAPPIST-1e,13.0,True,391.2,391.2,391.2,391.2,391.2,Guest 1304,0
1305_01,Europa,True,A61,55 Cancri e,1.0,True,70.7,70.7,70.7,70.7,70.7,Guest 1305,0
1306_01,Europa,True,E375,PSO J318.5-22,37.0,True,529.1,529.1,529.1,529.1,529.1,Guest 1306,0
1307_01,Mars,False,B57,TRAPPIST-1e,24.0,False,508.5,508.5,508.5,508.5,508.5,Guest 1307,0
1308_01,Earth,False,D954,TRAPPIST-1e,34.0,False,689.0,689.0,689.0,689.0,689.0,Guest 1308,0
1309_01,Europa,False,D47,PSO J318.5-22,26.0,False,1358.7,1358.7,1358.7,1358.7,1358.7,Guest 1309,0
1310_01,Mars,True,G193,TRAPPIST-1e,28.0,False,768.2,768.2,768.2,768.2,768.2,Guest 1310,0
1311_01,Earth,False,F120,TRAPPIST-1e,45.0,False,1396.3,1396.3,1396.3,1396.3,1396.3,Guest 1311,0
1312_01,Europa,False,E130,PSO J318.5-22,16.0,True,234.0,234.0,234.0,234.0,234.0,Guest 1312,0
1313_01,Mars,True,A551,PSO J318.5-22,29.0,True,860.6,860.6,860.6,860.6,860.6,Guest 1313,0
1314_01,Mars,True,G243,55 Cancri e,17.0,False,85.4,85.4,85.4,85.4,85.4,Guest 1314,0
1315_01,Mars,False,A722,55 Cancri e,30.0,False,951.3,951.3,951.3,951.3,951.3,Guest 1315,0
1316_01,Earth,True,A975,55 Cancri e,35.0,False,633.8,633.8,633.8,633.8,633.8,Guest 1316,1
1317_01,Mars,False,A828,PSO J318.5-22,37.0,False,197.3,197.3,197.3,197.3,197.3,Guest 1317,0
1318_01,Earth,False,E305,PSO J318.5-22,31.0,True,365.8,365.8,365.8,365.8,365.8,Guest 1318,0
1319_01,Mars,False,A250,TRAPPIST-1e,14.0,False,1495.1,1495.1,1495.1,1495.1,1495.1,Guest 1319,0
1320_01,Earth,False,A150,TRAPPIST-1e,32.0,True,626.2,626.2,626.2,626.2,626.2,Guest 1320,0
1321_01,Europa,False,G717,PSO J318.5-22,40.0,True,615.4,615.4,615.4,615.4,615.4,Guest 1321,0
1322_01,Earth,True,E95,TRAPPIST-1e,41.0,False,84.0,84.0,84.0,84.0,84.0,Guest 1322,0
1323_01,Mars,True,D989,55 Cancri e,54.0,True,732.0,732.0,732.0,732.0,732.0,Guest 1323,0
1324_01,Earth,True,G814,55 Cancri e,36.0,True,71.0,71.0,71.0,71.0,71.0,Guest 1324,0
1325_01,Earth,False,F723,55 Cancri e,18.0,False,620.9,620.9,620.9,620.9,620.9,Guest 1325,0
1326_01,Earth,True,A947,PSO J318.5-22,24.0,True,250.6,250.6,250.6,250.6,250.6,Guest 1326,0
1327_01,Europa,True,C8,TRAPPIST-1e,31.0,False,306.6,306.6,306.6,306.6,306.6,Guest 1327,0
1328_01,Earth,False,F140,PSO J318.5-22,41.0,False,486.4,486.4,486.4,486.4,486.4,Guest 1328,0
1329_01,Europa,False,F498,55 Cancri e,17.0,True,804.5,804.5,804.5,804.5,804.5,Guest 1329,0
1330_01,Mars,True,G663,55 Cancri e,40.0,True,541.2,541.2,541.2,541.2,541.2,Guest 1330,0
1331_01,Mars,False,E106,PSO J318.5-22,37.0,True,500.5,500.5,500.5,500.5,500.5,Guest 1331,0
1332_01,Earth,True,B535,PSO J318.5-22,20.0,False,1299.5,1299.5,1299.5,1299.5,1299.5,Guest 1332,0
1333_01,Mars,False,C61,55 Cancri e,36.0,True,438.8,438.8,438.8,438.8,438.8,Guest 1333,0
1334_01,Europa,False,F387,55 Cancri e,21.0,True,680.0,680.0,680.0,680.0,680.0,Guest 1334,0
1335_01,Europa,False,A140,TRAPPIST-1e,29.0,True,469.9,469.9,469.9,469.9,469.9,Guest 1335,0
1336_01,Europa,False,D787,TRAPPIST-1e,26.0,False,353.9,353.9,353.9,353.9,353.9,Guest 1336,0
1337_01,Mars,True,C763,PSO J318.5-22,32.0,True,155.4,155.4,155.4,155.4,155.4,Guest 1337,0
1338_01,Earth,False,C821,TRAPPIST-1e,16.0,True,619.4,619.4,619.4,619.4,619.4,Guest 1338,0
1339_01,Earth,False,A402,55 Cancri e,36.0,False,467.5,467.5,467.5,467.5,467.5,Guest 1339,0
1340_01,Mars,True,A160,TRAPPIST-1e,5.0,False,174.5,174.5,174.5,174.5,174.5,Guest 1340,0
1341_01,Mars,False,A754,55 Cancri e,25.0,True,93.0,93.0,93.0,93.0,93.0,Guest 1341,0
1342_01,Mars,True,B427,PSO J318.5-22,23.0,True,1630.1,1630.1,1630.1,1630.1,1630.1,Guest 1342,0
1343_01,Mars,True,G126,TRAPPIST-1e,47.0,False,0.9,0.9,0.9,0.9,0.9,Guest 1343,0
1344_01,Earth,True,C18,PSO J318.5-22,36.0,False,1258.4,1258.4,1258.4,1258.4,1258.4,Guest 1344,0
1345_01,Mars,True,E294,PSO J318.5-22,24.0,False,110.5,110.5,110.5,110.5,110.5,Guest 1345,0
1346_01,Earth,True,A615,TRAPPIST-1e,19.0,False,1122.5,1122.5,1122.5,1122.5,1122.5,Guest 1346,1
1347_01,Europa,False,D489,TRAPPIST-1e,30.0,True,1044.6,1044.6,1044.6,1044.6,1044.6,Guest 1347,0
1348_01,Europa,False,F401,TRAPPIST-1e,22.0,False,679.8,679.8,679.8,679.8,679.8,Guest 1348,0
1349_01,Europa,True,A12,55 Cancri e,55.0,False,1154.9,1154.9,1154.9,1154.9,1154.9,Guest 1349,0
1350_01,Mars,True,A540,PSO J318.5-22,1.0,True,2009.7,2009.7,2009.7,2009.7,2009.7,Guest 1350,0
1351_01,Europa,True,G998,55 Cancri e,30.0,False,636.8,636.8,636.8,636.8,636.8,Guest 1351,0
1352_01,Europa,True,F181,TRAPPIST-1e,2.0,False,769.9,769.9,769.9,769.9,769.9,Guest 1352,0
1353_01,Mars,False,G780,55 Cancri e,41.0,True,398.5,398.5,398.5,398.5,398.5,Guest 1353,0
1354_01,Earth,False,G83,TRAPPIST-1e,20.0,True,280.1,280.1,280.1,280.1,280.1,Guest 1354,0
1355_01,Europa,False,G757,55 Cancri e,48.0,False,885.0,885.0,885.0,885.0,885.0,Guest 1355,0
1356_01,Mars,False,G425,PSO J318.5-22,23.0,False,214.5,214.5,214.5,214.5,214.5,Guest 1356,0
1357_01,Mars,True,C725,TRAPPIST-1e,42.0,True,1570.6,1570.6,1570.6,1570.6,1570.6,Guest 1357,0
1358_01,Europa,False,F642,55 Cancri e,32.0,False,508.0,508.0,508.0,508.0,508.0,Guest 1358,0
1359_01,Europa,False,C340,TRAPPIST-1e,43.0,True,2309.1,2309.1,2309.1,2309.1,2309.1,Guest 1359,0
1360_01,Europa,True,C839,PSO J318.5-22,30.0,True,342.0,342.0,342.0,342.0,342.0,Guest 1360,0
1361_01,Earth,False,E458,TRAPPIST-1e,1.0,True,2024.3,2024.3,2024.3,2024.3,2024.3,Guest 1361,0
1362_01,Earth,True,A985,55 Cancri e,21.0,False,411.3,411.3,411.3,411.3,411.3,Guest 1362,0
1363_01,Mars,True,F774,55 Cancri e,12.0,True,1506.1,1506.1,1506.1,1506.1,1506.1,Guest 1363,0
1364_01,Mars,False,D18,PSO J318.5-22,40.0,False,1857.7,1857.7,1857.7,1857.7,1857.7,Guest 1364,0
1365_01,Earth,False,B758,TRAPPIST-1e,36.0,True,25.6,25.6,25.6,25.6,25.6,Guest 1365,0
1366_01,Mars,False,D583,PSO J318.5-22,30.0,True,301.2,301.2,301.2,301.2,301.2,Guest 1366,0
1367_01,Mars,True,B905,PSO J318.5-22,35.0,True,66.0,66.0,66.0,66.0,66.0,Guest 1367,0
1368_01,Europa,False,A596,TRAPPIST-1e,32.0,True,816.5,816.5,816.5,816.5,816.5,Guest 1368,0
1369_01,Europa,True,B616,TRAPPIST-1e,23.0,True,504.4,504.4,504.4,504.4,504.4,Guest 1369,0
1370_01,Earth,False,A609,TRAPPIST-1e,52.0,False,1514.4,1514.4,1514.4,1514.4,1514.4,Guest 1370,0
1371_01,Mars,False,A222,55 Cancri e,32.0,False,2424.3,2424.3,2424.3,2424.3,2424.3,Guest 1371,0
1372_01,Earth,False,G483,55 Cancri e,27.0,True,765.7,765.7,765.7,765.7,765.7,Guest 1372,0
1373_01,Earth,True,G874,TRAPPIST-1e,13.0,False,1071.3,1071.3,1071.3,1071.3,1071.3,Guest 1373,0
1374_01,Europa,True,G159,PSO J318.5-22,22.0,True,259.8,259.8,259.8,259.8,259.8,Guest 1374,0
1375_01,Mars,False,C387,55 Cancri e,30.0,True,202.2,202.2,202.2,202.2,202.2,Guest 1375,0
1376_01,Mars,False,C780,TRAPPIST-1e,28.0,False,28.5,28.5,28.5,28.5,28.5,Guest 1376,0
1377_01,Europa,False,A879,TRAPPIST-1e,24.0,True,1591.7,1591.7,1591.7,1591.7,1591.7,Guest 1377,0
1378_01,Mars,True,D175,55 Cancri e,29.0,True,799.9,799.9,799.9,799.9,799.9,Guest 1378,0
1379_01,Europa,False,D266,TRAPPIST-1e,17.0,True,32.6,32.6,32.6,32.6,32.6,Guest 1379,0
1380_01,Europa,False,B745,55 Cancri e,30.0,False,1584.5,1584.5,1584.5,1584.5,1584.5,Guest 1380,0
1381_01,Europa,False,A755,PSO J318.5-22,12.0,False,1816.1,1816.1,1816.1,1816.1,1816.1,Guest 1381,0
1382_01,Earth,True,C277,TRAPPIST-1e,20.0,False,524.2,524.2,524.2,524.2,524.2,Guest 1382,0
1383_01,Mars,True,A127,TRAPPIST-1e,21.0,False,645.0,645.0,645.0,645.0,645.0,Guest 1383,0
1384_01,Earth,True,C83,PSO J318.5-22,39.0,False,1336.5,1336.5,1336.5,1336.5,1336.5,Guest 1384,0
1385_01,Europa,False,C920,PSO J318.5-22,35.0,True,1709.3,1709.3,1709.3,1709.3,1709.3,Guest 1385,0
1386_01,Mars,True,D957,PSO J318.5-22,30.0,True,682.8,682.8,682.8,682.8,682.8,Guest 1386,0
1387_01,Earth,False,D14,55 Cancri e,16.0,False,1142.2,1142.2,1142.2,1142.2,1142.2,Guest 1387,0
1388_01,Earth,True,G385,TRAPPIST-1e,25.0,False,585.9,585.9,585.9,585.9,585.9,Guest 1388,1
1389_01,Earth,True,A285,55 Cancri e,39.0,True,786.1,786.1,786.1,786.1,786.1,Guest 1389,0
1390_01,Earth,True,A427,PSO J318.5-22,44.0,False,273.6,273.6,273.6,273.6,273.6,Guest 1390,0
1391_01,Earth,True,B538,55 Cancri e,13.0,False,66.2,66.2,66.2,66.2,66.2,Guest 1391,0
1392_01,Mars,False,G480,TRAPPIST-1e,25.0,True,598.9,598.9,598.9,598.9,598.9,Guest 1392,0
1393_01,Earth,True,B567,PSO J318.5-22,31.0,True,2414.7,2414.7,2414.7,2414.7,2414.7,Guest 1393,0
1394_01,Europa,True,F528,55 Cancri e,34.0,False,1620.9,1620.9,1620.9,1620.9,1620.9,Guest 1394,0
1395_01,Mars,True,D537,TRAPPIST-1e,30.0,True,336.9,336.9,336.9,336.9,336.9,Guest 1395,0
1396_01,Mars,True,A902,TRAPPIST-1e,37.0,False,48.8,48.8,48.8,48.8,48.8,Guest 1396,0
1397_01,Mars,False,C279,55 Cancri e,13.0,True,2066.5,2066.5,2066.5,2066.5,2066.5,Guest 1397,0
1398_01,Mars,False,F192,55 Cancri e,47.0,False,199.7,199.7,199.7,199.7,199.7,Guest 1398,0
1399_01,Europa,False,D856,PSO J318.5-22,17.0,True,1828.9,1828.9,1828.9,1828.9,1828.9,Guest 1399,0
1400_01,Earth,False,G491,TRAPPIST-1e,30.0,False,381.2,381.2,381.2,381.2,381.2,Guest 1400,0
1401_01,Mars,False,E91,55 Cancri e,36.0,False,46.0,46.0,46.0,46.0,46.0,Guest 1401,0
1402_01,Mars,False,F728,TRAPPIST-1e,43.0,True,61.1,61.1,61.1,61.1,61.1,Guest 1402,0
1403_01,Europa,False,G564,PSO J318.5-22,40.0,False,74.9,74.9,74.9,74.9,74.9,Guest 1403,0
1404_01,Europa,False,A715,TRAPPIST-1e,40.0,False,925.4,925.4,925.4,925.4,925.4,Guest 1404,0
1405_01,Europa,True,E264,TRAPPIST-1e,44.0,True,431.1,431.1,431.1,431.1,431.1,Guest 1405,0
1406_01,Mars,False,E885,55 Cancri e,28.0,False,322.0,322.0,322.0,322.0,322.0,Guest 1406,0
1407_01,Earth,True,F179,TRAPPIST-1e,38.0,True,1159.7,1159.7,1159.7,1159.7,1159.7,Guest 1407,1
1408_01,Europa,False,A807,55 Cancri e,47.0,True,2244.3,2244.3,2244.3,2244.3,2244.3,Guest 1408,0
1409_01,Europa,True,D300,55 Cancri e,21.0,True,347.0,347.0,347.0,347.0,347.0,Guest 1409,0
1410_01,Mars,False,D863,TRAPPIST-1e,14.0,False,139.4,139.4,139.4,139.4,139.4,Guest 1410,0
1411_01,Mars,True,D829,55 Cancri e,18.0,True,1172.2,1172.2,1172.2,1172.2,1172.2,Guest 1411,0
1412_01,Earth,True,C795,PSO J318.5-22,46.0,True,761.8,761.8,761.8,761.8,761.8,Guest 1412,0
1413_01,Mars,True,G704,PSO J318.5-22,44.0,False,120.3,120.3,120.3,120.3,120.3,Guest 1413,0
1414_01,Mars,True,G782,PSO J318.5-22,26.0,False,389.0,389.0,389.0,389.0,389.0,Guest 1414,0
1415_01,Europa,False,A796,TRAPPIST-1e,32.0,True,152.9,152.9,152.9,152.9,152.9,Guest 1415,0
1416_01,Mars,False,A725,PSO J318.5-22,35.0,False,110.8,110.8,110.8,110.8,110.8,Guest 1416,0
1417_01,Earth,True,F94,55 Cancri e,42.0,False,89.7,89.7,89.7,89.7,89.7,Guest 1417,1
1418_01,Earth,True,B375,PSO J318.5-22,8.0,False,704.5,704.5,704.5,704.5,704.5,Guest 1418,0
1419_01,Mars,True,C875,TRAPPIST-1e,23.0,False,108.9,108.9,108.9,108.9,108.9,Guest 1419,0
1420_01,Mars,False,F22,55 Cancri e,27.0,True,2304.7,2304.7,2304.7,2304.7,2304.7,Guest 1420,0
1421_01,Europa,False,A175,TRAPPIST-1e,33.0,True,552.1,552.1,552.1,552.1,552.1,Guest 1421,0
1422_01,Europa,True,E827,TRAPPIST-1e,31.0,True,1264.8,1264.8,1264.8,1264.8,1264.8,Guest 1422,0
1423_01,Mars,False,E874,TRAPPIST-1e,26.0,True,2030.5,2030.5,2030.5,2030.5,2030.5,Guest 1423,0
1424_01,Earth,True,F777,55 Cancri e,33.0,False,671.6,671.6,671.6,671.6,671.6,Guest 1424,0
1425_01,Europa,True,D676,PSO J318.5-22,1.0,True,959.8,959.8,959.8,959.8,959.8,Guest 1425,0
1426_01,Mars,False,E562,TRAPPIST-1e,65.0,False,1271.2,1271.2,1271.2,1271.2,1271.2,Guest 1426,0
1427_01,Europa,True,F259,TRAPPIST-1e,39.0,True,885.2,885.2,885.2,885.2,885.2,Guest 1427,0
1428_01,Europa,False,E365,PSO J318.5-22,40.0,True,582.4,582.4,582.4,582.4,582.4,Guest 1428,0
1429_01,Earth,True,B259,TRAPPIST-1e,22.0,False,336.3,336.3,336.3,336.3,336.3,Guest 1429,0
1430_01,Mars,True,D436,PSO J318.5-22,34.0,True,83.2,83.2,83.2,83.2,83.2,Guest 1430,0
1431_01,Mars,False,D600,TRAPPIST-1e,53.0,False,160.8,160.8,160.8,160.8,160.8,Guest 1431,0
1432_01,Earth,True,E486,PSO J318.5-22,51.0,True,273.4,273.4,273.4,273.4,273.4,Guest 1432,0
1433_01,Europa,True,D999,PSO J318.5-22,31.0,False,1294.4,1294.4,1294.4,1294.4,1294.4,Guest 1433,0
1434_01,Mars,False,G839,PSO J318.5-22,16.0,True,682.5,682.5,682.5,682.5,682.5,Guest 1434,0
1435_01,Europa,True,G574,55 Cancri e,32.0,False,132.6,132.6,132.6,132.6,132.6,Guest 1435,0
1436_01,Mars,False,B133,PSO J318.5-22,26.0,False,328.5,328.5,328.5,328.5,328.5,Guest 1436,0
1437_01,Mars,False,G269,55 Cancri e,40.0,False,172.2,172.2,172.2,172.2,172.2,Guest 1437,0
1438_01,Europa,True,F118,TRAPPIST-1e,15.0,True,156.0,156.0,156.0,156.0,156.0,Guest 1438,0
1439_01,Earth,True,C192,55 Cancri e,28.0,True,27.9,27.9,27.9,27.9,27.9,Guest 1439,0
1440_01,Mars,False,A368,TRAPPIST-1e,33.0,False,655.0,655.0,655.0,655.0,655.0,Guest 1440,0
1441_01,Earth,True,E148,55 Cancri e,24.0,True,163.6,163.6,163.6,163.6,163.6,Guest 1441,0
1442_01,Earth,False,G196,55 Cancri e,42.0,False,2514.5,2514.5,2514.5,2514.5,2514.5,Guest 1442,0
1443_01,Europa,False,D988,55 Cancri e,17.0,False,1708.3,1708.3,1708.3,1708.3,1708.3,Guest 1443,0
1444_01,Europa,False,F475,TRAPPIST-1e,16.0,False,1436.4,1436.4,1436.4,1436.4,1436.4,Guest 1444,0
1445_01,Europa,False,D131,TRAPPIST-1e,26.0,False,137.2,137.2,137.2,137.2,137.2,Guest 1445,0
1446_01,Europa,False,B861,PSO J318.5-22,39.0,False,520.7,520.7,520.7,520.7,520.7,Guest 1446,0
1447_01,Mars,False,A471,TRAPPIST-1e,26.0,False,469.3,469.3,469.3,469.3,469.3,Guest 1447,0
1448_01,Earth,False,C942,TRAPPIST-1e,23.0,False,160.9,160.9,160.9,160.9,160.9,Guest 1448,0
1449_01,Mars,True,A660,PSO J318.5-22,39.0,True,1015.2,1015.2,1015.2,1015.2,1015.2,Guest 1449,0
1450_01,Earth,False,C654,PSO J318.5-22,32.0,True,913.1,913.1,913.1,913.1,913.1,Guest 1450,1
1451_01,Europa,True,B813,PSO J318.5-22,24.0,False,471.3,471.3,471.3,471.3,471.3,Guest 1451,0
1452_01,Earth,False,C74,55 Cancri e,31.0,True,1414.5,1414.5,1414.5,1414.5,1414.5,Guest 1452,0
1453_01,Mars,True,C533,55 Cancri e,27.0,False,338.4,338.4,338.4,338.4,338.4,Guest 1453,0
1454_01,Europa,False,G816,PSO J318.5-22,37.0,True,807.7,807.7,807.7,807.7,807.7,Guest 1454,0
1455_01,Earth,False,B25,55 Cancri e,31.0,False,431.8,431.8,431.8,431.8,431.8,Guest 1455,0
1456_01,Europa,True,A690,TRAPPIST-1e,21.0,True,8.8,8.8,8.8,8.8,8.8,Guest 1456,0
1457_01,Europa,False,G517,PSO J318.5-22,24.0,True,1149.0,1149.0,1149.0,1149.0,1149.0,Guest 1457,0
1458_01,Earth,True,E212,PSO J318.5-22,25.0,False,166.7,166.7,166.7,166.7,166.7,Guest 1458,0
1459_01,Mars,False,G206,PSO J318.5-22,34.0,False,2094.7,2094.7,2094.7,2094.7,2094.7,Guest 1459,0
1460_01,Earth,False,F985,TRAPPIST-1e,34.0,False,220.9,220.9,220.9,220.9,220.9,Guest 1460,0
1461_01,Europa,False,C902,PSO J318.5-22,20.0,True,441.0,441.0,441.0,441.0,441.0,Guest 1461,0
1462_01,Earth,True,C907,TRAPPIST-1e,28.0,False,263.2,263.2,263.2,263.2,263.2,Guest 1462,0
1463_01,Mars,False,B77,TRAPPIST-1e,33.0,True,206.8,206.8,206.8,206.8,206.8,Guest 1463,0
1464_01,Mars,False,F688,TRAPPIST-1e,42.0,True,733.5,733.5,733.5,733.5,733.5,Guest 1464,0
1465_01,Mars,True,F517,PSO J318.5-22,33.0,False,743.9,743.9,743.9,743.9,743.9,Guest 1465,0
1466_01,Europa,False,G69,TRAPPIST-1e,52.0,False,1.1,1.1,1.1,1.1,1.1,Guest 1466,0
1467_01,Europa,False,B789,PSO J318.5-22,30.0,True,57.7,57.7,57.7,57.7,57.7,Guest 1467,0
1468_01,Earth,False,G115,55 Cancri e,38.0,False,3814.1,3814.1,3814.1,3814.1,3814.1,Guest 1468,0
